Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\enron_436857.txt,0,260,0.626923,116.716,0,165.97,0,519.292,0.992308,0.003846,0,0,0.003846,4.38077,0.065385,0.230769,0.173077,0.169231,0.1,0.034615,0.076923,0.046154,0.053846,0.023077,0.015385,0,0.007692,0,0.003846,0,0.076923,0.025641,0.115385,0.222222,0,0,0,0.555556,0,0,0.222222,0.184615,0.042308,0.026923,0.038462,0,0,0,0.053846,0,0,0,0,0,0,0,0,0.003846,0.019231,0.061611,2.93333,2,122,0,0.0826,0,0,0,8.3871,4.419,47.6452,0.16129,0.096774,0.096774,0.064516,0.096774,0.129032,0.225806,0.129032,3.39697,6.42969,-1,0,0,0,0,0,0,0,0,0,0,0.011538,0.038462,0.065385,0.126923,0.076923,0.092025,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769,0.092308,0.026923,0.157692,0.111538,0.080769,0.042308,0.015385,0.011538,0.003846,0.003846,0,0.003846,0,0,0.007692,0,0.007692,0.011538,0.011538,0.011538,0.026923,0.015385,0,0,0,0,0.011538,0,0.003846,0,0.003846,0.007692,0.003846,0,0,0,0.003846,0,0.007692,0,0,0,0.003846,0.003846,0.003846,0,0,0,0.003846,0.003846,0,0.003846,0,0.034615,0.011538,0,0,0,0.003846,0.011538,0,0.026923,0.003846,0,0.003846,0,0,0.015385,0.007692,0.007692,0,0.007692,0.003846,0.003846,0,0,0.042308,0,0.003846,0,0,0.003846,0.003846,0,0.003846,0.007692,0.053846,0,0,0.526923,0.088141,0.032331,0.153846,0.166667,0.458333,0,0.291667,0.083333
C:\Dev\fp\legitimate\enron_441493.txt,0,1163,0.312984,419.132,0,702.867,0,2325.42,0.99914,0,0,0,0.00086,3.68358,0.16595,0.253654,0.148753,0.140155,0.085985,0.061909,0.049011,0.048151,0.013758,0.018917,0.008598,0.00086,0.004299,0,0,0,0.027504,0.01823,0.12931,0.428571,0.460317,0.047619,0.047619,0,0,0,0.015873,0.102322,0.061049,0.014617,0.005159,0.003439,0,0,0.00086,0,0,0.003439,0,0,0,0,0,0,0.013758,0.081669,5.17143,0,0,0,0,0,0,0,6.8303,4.33537,33.9879,0.072727,0.375758,0.157576,0.109091,0.042424,0.084848,0.060606,0.09697,-0.665201,1.5258,317.2,36.3458,95.0696,0,0,0,0,0,0,0,0.114583,0.074807,0.2227,0.291488,0.540843,0.003439,0.005495,1000,0.011178,0.011485,0.009135,0,0.034188,0.034188,0.260417,0,0.28125,0,0.364583,0.041667,0,0.052083,0.00258,0.002137,0.003701,0,0.008547,0.008547,0.75,0,0,0,0,0,0,0.25,0.018057,0.019053,0.009906,0,0.042735,0.042735,0.041667,0.229167,0,0.375,0.208333,0,0.104167,0.041667,0.016337,0.068788,0.039553,0.099742,0.080825,0.070507,0.043852,0.015477,0.00258,0,0,0.00086,0.00086,0.00172,0,0.00172,0.007739,0.00258,0.011178,0.013758,0.005159,0.050731,0.008598,0.003439,0.004299,0.008598,0.00258,0,0.00172,0,0.00086,0.00258,0.00086,0.005159,0.004299,0,0,0.00086,0.003439,0.004299,0.00172,0.006879,0.003439,0.00086,0.00086,0.005159,0.006879,0.009458,0.009458,0.006879,0.005159,0.00258,0.00086,0.006879,0.010318,0.00258,0.007739,0,0.004299,0.003439,0.00258,0,0.012898,0,0.003439,0.00086,0,0.005159,0.007739,0.007739,0.008598,0.00258,0.00172,0.007739,0.003439,0.00258,0.029235,0.05589,0.006019,0,0.00086,0.00172,0.010318,0.006019,0.00258,0,0.011178,0.005159,0,0,0.243336,0.025641,0.02134,0.146552,0.935897,0.038462,0,0,0.025641
C:\Dev\fp\legitimate\enron_456814.txt,0,662,0.400302,394.775,311.481,446.089,0,1314.98,0.996979,0.001511,0,0,0.001511,4.27795,0.206949,0.151057,0.137462,0.132931,0.084592,0.057402,0.070997,0.045317,0.05287,0.018127,0.015106,0.007553,0.004532,0.003021,0.010574,0.001511,0.055195,0.045131,0.318182,0.607143,0.285714,0.071429,0,0.017857,0,0,0.017857,0.427492,0.102719,0.042296,0.170695,0.007553,0,0,0.012085,0,0.001511,0.02719,0.001511,0,0,0,0.006042,0.003021,0.05287,0.073606,4.22222,2,40,0,0.009528,0,0,0,4.792,3.94826,33.584,0.416,0.168,0.176,0.064,0.056,0.024,0.08,0.016,1.11512,3.17736,353.2,0,0,0,0,0,0,0,0,0,0,0.119335,0.259819,0.44713,0.620846,0.095166,0.10566,463.492,0.007553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015106,0.075529,0.013595,0.066465,0.057402,0.064955,0.05136,0.016616,0,0.001511,0,0,0,0.012085,0.001511,0.001511,0.001511,0.006042,0.001511,0.010574,0.016616,0.022659,0.007553,0,0.009063,0.004532,0.004532,0.007553,0.010574,0.007553,0.012085,0.010574,0,0,0,0,0,0,0,0,0,0,0.007553,0,0.001511,0,0.007553,0,0.001511,0.009063,0.001511,0,0.001511,0,0.006042,0,0.003021,0,0.007553,0,0,0,0.022659,0.007553,0,0,0,0.001511,0.019637,0.009063,0.009063,0.001511,0,0.010574,0.001511,0,0,0.028701,0.001511,0,0.001511,0.009063,0.010574,0.012085,0,0.001511,0.018127,0.021148,0,0,0.311178,0.054353,0.049678,0.318182,0.761905,0.206349,0,0,0.031746
C:\Dev\fp\legitimate\enron_467559.txt,0,36,0.888889,24.8895,3,34.1019,0,126.514,0.916667,0.055556,0,0,0.027778,4.61111,0,0.083333,0.333333,0.305556,0,0.083333,0.083333,0,0.027778,0.055556,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.027778,0.055556,0.138889,0,0,0,0,0,0,0.055556,0,0,0,0,0,0,0.055556,0.061611,3,0,0,0,0,0,0,0,5,2.56348,30.1429,0.285714,0.285714,0.285714,0,0,0,0,0.142857,2.78833,5.39333,-1,0,0,0,0,0,0,0,0,0,0,0.027778,0.027778,0.027778,0.027778,0.305556,0.34375,549250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0.027778,0,0.055556,0.055556,0.222222,0.194444,0,0.027778,0,0,0,0,0,0,0,0,0,0.027778,0.027778,0,0.055556,0,0.027778,0,0,0,0,0.027778,0.027778,0,0,0,0.027778,0,0,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0,0,0,0,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_4691.txt,0,637,0.350078,277.349,0,386.263,0,1273.77,0.99686,0.00157,0,0,0.00157,4.78807,0.040816,0.185243,0.211931,0.147567,0.080063,0.094192,0.048666,0.081633,0.021978,0.036107,0.025118,0.009419,0.007849,0.00157,0.006279,0.00157,0.03449,0.017775,0.111111,0.246914,0.506173,0.160494,0,0.037037,0.024691,0.012346,0.012346,1.54474,0.175824,0.043956,0.102041,0.006279,0.051805,0,0.00157,0.00314,0.010989,0.015699,0,1.04867,0,0,0.018838,0.00157,0.064364,0.056039,3.77419,6,15,0,0.008696,0,0,0,4.22819,3.85844,34.7315,0.355705,0.255034,0.060403,0.033557,0.114094,0.013423,0.147651,0.020134,3.2359,5.35321,-1,0,0,0,0,0,0,0,0,0,0,0.014129,0.040816,0.089482,0.128728,0.092622,0.121076,217.593,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014129,0.054945,0.032967,0.122449,0.097331,0.039246,0.036107,0.012559,0.00471,0,0,0,0,0.00157,0.00157,0.00157,0.00314,0.00314,0.006279,0.00314,0.007849,0.043956,0.00471,0.00157,0.00314,0,0,0.00314,0.007849,0.00314,0.00314,0.00314,0,0,0,0,0.00157,0,0,0,0,0,0.00314,0,0.00314,0.009419,0.00471,0.00157,0.00157,0.00314,0.00471,0,0,0,0.021978,0.00157,0,0,0.00471,0,0.007849,0,0.020408,0.00314,0.00157,0.00157,0,0,0.015699,0.006279,0.006279,0,0.00157,0,0.00314,0,0.00157,0.040816,0.00157,0,0.00157,0.00471,0.00314,0.014129,0.00314,0,0.026688,0.017268,0,0,0.290424,0.038429,0.02143,0.142857,0.684211,0.236842,0.039474,0.026316,0.013158
C:\Dev\fp\legitimate\enron_47050.txt,0,485,0.560825,173.435,0,307.352,0,963.645,0.995876,0.002062,0,0,0.002062,5.12784,0.012371,0.14433,0.197938,0.154639,0.117526,0.082474,0.072165,0.080412,0.063918,0.039175,0.018557,0.010309,0.002062,0.002062,0,0.002062,0.053295,0.018141,0.104167,0.023256,0.581395,0,0,0.255814,0.093023,0,0.046512,0.101031,0.047423,0.028866,0.010309,0.002062,0,0,0,0,0,0,0,0,0,0,0,0.006186,0.006186,0.044517,3.13333,10,301,277.493,0.492635,0,0,0,11,9.93616,69.4318,0.431818,0.136364,0.045455,0.090909,0.090909,0.068182,0.068182,0.068182,8.2221,11.6608,-1,0,0,0,0,0,0,0,0,0,0,0.012371,0.05567,0.08866,0.148454,0.070103,0.110294,0,0.026804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024742,0.057732,0.02268,0.113402,0.08866,0.059794,0.063918,0.018557,0.012371,0.002062,0,0.012371,0.002062,0.010309,0,0.002062,0,0.006186,0.002062,0.004124,0.012371,0.065979,0.002062,0.002062,0.002062,0.012371,0.002062,0.002062,0.004124,0.006186,0.010309,0.010309,0,0.004124,0.004124,0,0,0.002062,0.002062,0,0.002062,0.006186,0.004124,0,0.004124,0.002062,0.004124,0.008247,0.004124,0.006186,0.002062,0,0,0.002062,0.020619,0.002062,0.002062,0,0.006186,0,0.002062,0.002062,0.02268,0.004124,0.002062,0,0.012371,0,0.030928,0.008247,0.006186,0,0.010309,0.018557,0.006186,0.002062,0.010309,0.047423,0.012371,0,0,0.004124,0.002062,0,0.002062,0,0.016495,0.012371,0,0,0.418557,0.057197,0.035136,0.208333,0.636364,0.290909,0.036364,0,0.036364
C:\Dev\fp\legitimate\enron_473539.txt,0,3,1,44.244,3,72.5376,1.73205,128,0.666667,0,0,0,0.333333,3,0,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,1,-5.8,-8.02667,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_47458.txt,0,86,0.72093,50.6632,0,62.6208,0,246.376,0.976744,0.011628,0,0,0.011628,4.36046,0.046512,0.244186,0.232558,0.127907,0.093023,0.05814,0.034884,0.034884,0.023256,0.081395,0.023256,0,0,0,0,0,0.21875,0.054127,0.25,0,0,0,0,0,0,0,0,0.081395,0.046512,0.011628,0,0,0,0,0,0,0,0.023256,0,0,0,0,0,0,0,0.008493,0,2,13,0,0.027601,0,0,0,28.3333,16.9771,157,0.333333,0.333333,0,0,0,0,0,0.333333,13.2745,8.79483,-1,0,0,0,0,0,0,0,0,0,0,0,0.05814,0.104651,0.174419,0.023256,0.032258,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628,0.034884,0.046512,0.197674,0.104651,0.034884,0.034884,0,0.011628,0.011628,0,0,0,0.034884,0,0,0.011628,0,0,0,0.023256,0.069767,0.011628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023256,0,0,0,0,0,0.011628,0,0.023256,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0,0.116279,0,0,0,0.023256,0,0.011628,0,0,0.011628,0.023256,0,0.011628,0.662791,0.291667,0.058926,0.375,0,0,0,0,0
C:\Dev\fp\legitimate\enron_482730.txt,0,4,1,63.2071,6,119.208,2,242,0.75,0,0,0,0.25,2.5,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,1,-7.655,-8.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_488172.txt,0,110,0.409091,29.254,0.70212,46.1429,0,219.159,0.981818,0,0,0,0.018182,5.98182,0.054545,0.127273,0.063636,0.1,0.054545,0.145455,0.090909,0.109091,0.154545,0.063636,0.036364,0,0,0,0,0,0.10101,0.02857,0.181818,0.888889,0,0,0,0,0,0,0.111111,0.236364,0.1,0,0.018182,0,0,0.045455,0.018182,0,0,0,0,0,0,0,0,0.018182,0.036364,0.11875,5,0,0,0,0,0,0,0,9.08333,5.09016,66.6667,0.166667,0.333333,0,0,0,0,0.166667,0.333333,11.286,16.1144,-1,0,0,0,0,0,0,0,0,0,0,0.036364,0.081818,0.072727,0.136364,0.045455,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036364,0,0.036364,0.036364,0.090909,0.090909,0,0.036364,0,0,0.009091,0,0.009091,0,0,0,0,0.036364,0,0.009091,0.036364,0,0,0.009091,0,0,0,0,0,0,0,0,0.009091,0,0,0,0,0,0,0,0,0,0,0,0,0.009091,0,0.072727,0,0,0,0.009091,0,0.081818,0,0,0,0.009091,0,0,0,0.036364,0,0,0,0,0.009091,0.018182,0,0,0.009091,0,0.009091,0,0,0,0.072727,0.036364,0,0,0,0.009091,0.036364,0,0.009091,0,0,0,0,0.390909,0.106952,0.034656,0.181818,0.823529,0,0,0,0.176471
C:\Dev\fp\legitimate\enron_490810.txt,0,166,0.692771,162.604,151.137,61.4143,14.8337,328.544,0.987952,0.006024,0,0,0.006024,4.88554,0.054217,0.144578,0.180723,0.174699,0.090361,0.096386,0.114458,0.042169,0.03012,0.006024,0.024096,0.03012,0.006024,0,0,0.006024,0.14375,0.062812,0.25,0.2,0,0.5,0,0,0.1,0,0.2,0.301205,0.048193,0.066265,0.006024,0,0,0,0.108434,0,0,0,0,0,0,0,0,0,0.072289,0.116135,2.92593,0,0,0,0,0,0,0,6.23077,3.55514,43.3846,0.153846,0.153846,0.115385,0.115385,0.076923,0.076923,0.153846,0.153846,4.69629,8.17637,-1,0,0,0,0,0,0,0,0,0,0,0.006024,0.108434,0.192771,0.301205,0.090361,0.095652,221.933,0.012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096,0.048193,0.006024,0.096386,0.054217,0.060241,0.084337,0.018072,0.006024,0,0,0,0,0.006024,0.006024,0,0,0.078313,0,0.006024,0,0.042169,0,0,0.018072,0,0.012048,0.012048,0.012048,0.012048,0.012048,0.012048,0,0.018072,0,0,0.018072,0.006024,0,0,0,0,0.012048,0,0,0,0.012048,0,0,0.012048,0,0,0,0,0.018072,0,0,0,0.012048,0,0,0,0.078313,0.018072,0,0,0,0,0.006024,0.018072,0.018072,0,0,0,0,0,0,0.066265,0,0,0,0.018072,0,0,0,0,0.006024,0.006024,0,0,0.590361,0.139423,0.055653,0.25,0.153846,0.615385,0,0.076923,0.153846
C:\Dev\fp\legitimate\enron_491503.txt,0,1738,0.348677,551.325,0,1061.93,0,3472.68,0.998849,0.000575,0,0,0.000575,4.51438,0.052359,0.199655,0.19275,0.136939,0.109321,0.078251,0.091484,0.055811,0.039701,0.021289,0.012083,0.004603,0.005178,0.000575,0,0,0.018039,0.01048,0.063584,0.510067,0.187919,0.127517,0.127517,0.006711,0.020134,0.006711,0.013423,0.205409,0.047181,0.029344,0.059264,0.008631,0.000575,0,0.02244,0,0.001151,0.017261,0,0,0.002301,0,0,0.001151,0.01611,0.048708,2.75807,0,0,0,0,0,0,0,7.65929,4.88395,44.8761,0.20354,0.150442,0.128319,0.075221,0.088496,0.09292,0.20354,0.057522,3.6624,6.87999,67.6,34.2581,81.9588,0.107527,0,0,0,0,0,0,0.053763,0.013809,0.056962,0.102417,0.172612,0.050633,0.075908,3501.91,0.012083,0.01273,0.009303,0,0.034483,0.034483,0.225806,0.11828,0.193548,0,0.225806,0.172043,0.043011,0.021505,0.002301,0.002534,0.003812,0,0.011494,0.011494,0.655914,0,0,0,0.247312,0,0,0.096774,0.036824,0.034297,0.011903,0.011494,0.063218,0.051724,0.139785,0.086022,0.204301,0.172043,0.193548,0.064516,0.086022,0.053763,0.031646,0.063867,0.037399,0.144994,0.078251,0.054085,0.040852,0.020138,0.005178,0.003452,0,0.004603,0.001151,0.002301,0.000575,0.002877,0.003452,0.013234,0.011507,0.005754,0.01496,0.043728,0.003452,0.002877,0.011507,0.00748,0.001726,0.008631,0.011507,0.009206,0.012658,0.013809,0.001151,0.004603,0.002301,0,0.000575,0.002877,0,0,0.002301,0.002301,0.010357,0.000575,0,0.001151,0.008631,0.003452,0.002301,0.012083,0.002877,0.001726,0.00748,0.003452,0.030495,0.002877,0.002301,0.001726,0.012083,0.004603,0.001726,0,0.039125,0.016686,0.000575,0.002301,0.000575,0.001726,0.006904,0.014384,0.010357,0,0.006904,0.002301,0.015535,0.004028,0.000575,0.051208,0.002877,0,0.000575,0.009781,0.001726,0.002877,0.000575,0,0.02359,0.03855,0.000575,0.006904,0.237629,0.01918,0.012319,0.080925,0.701299,0.201299,0.077922,0.012987,0.006494
C:\Dev\fp\legitimate\enron_491553.txt,0,178,0.780899,90.7494,0,118.839,0,353.581,0.988764,0.005618,0,0,0.005618,4.80899,0.05618,0.117978,0.117978,0.168539,0.162921,0.146067,0.11236,0.067416,0.039326,0.005618,0.005618,0,0,0,0,0,0.088235,0.044927,0.176471,0,0,0,0,0,0,0,0,0.5,0.039326,0.123596,0.078652,0,0,0,0.061798,0,0,0.011236,0,0,0,0,0,0.08427,0.101124,0.111307,2.7,2,6,0,0.0053,0,0,0,6.76923,4.22727,43.5385,0.230769,0.192308,0.192308,0.230769,0.076923,0,0,0.076923,4.60495,8.10413,-1,0,0,0,0,0,0,0,0,0,0,0.011236,0.02809,0.039326,0.073034,0.140449,0.136691,66331.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05618,0.016854,0.05618,0.033708,0.05618,0.044944,0.016854,0.022472,0.005618,0,0,0,0,0,0.005618,0.005618,0.044944,0.005618,0,0.005618,0.016854,0,0,0.005618,0.022472,0,0.005618,0.005618,0.005618,0.005618,0.011236,0.011236,0.02809,0,0,0.011236,0.016854,0,0.005618,0,0.005618,0.005618,0.016854,0,0,0.005618,0,0,0.005618,0.005618,0,0.011236,0.005618,0.005618,0.005618,0,0,0.022472,0,0.005618,0,0.05618,0.005618,0,0,0,0,0,0.011236,0.005618,0.005618,0.005618,0,0.011236,0.005618,0.005618,0.02809,0,0,0,0.011236,0,0,0.011236,0,0.022472,0.005618,0,0.005618,0.662921,0.112745,0.056106,0.235294,0.416667,0.333333,0,0.166667,0.083333
C:\Dev\fp\legitimate\enron_497024.txt,0,36,0.861111,72.3309,58.316,60.3701,10.537,240.048,0.833333,0.083333,0.055556,0,0.027778,3.75,0,0.305556,0.222222,0.222222,0.111111,0.083333,0,0,0.027778,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.083333,0.027778,0.083333,0,0,0,0,0,0,0.055556,0,0,0,0,0,0,0,0.116022,2.8,0,0,0,0,0,0,0,5.83333,4.56131,30.1667,0.333333,0.166667,0.166667,0,0,0,0.166667,0.166667,-0.850833,1.17571,-1,0,0,0,0,0,0,0,0,0,0,0.027778,0.027778,0.027778,0.111111,0.083333,0.096774,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.055556,0,0.222222,0.083333,0.055556,0.027778,0,0,0,0,0.027778,0,0.027778,0,0,0,0.083333,0.027778,0.027778,0,0.027778,0,0,0,0.027778,0,0,0,0.027778,0,0,0,0.027778,0,0,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.027778,0,0,0,0,0.055556,0,0,0,0,0,0,0,0.027778,0.027778,0,0,0,0.805556,0,0,0,0,0,0,0,0
